duration,weighted_average_vote,weighted_non_us_voters_rating,weighted_us_voters_rating
131,7.2,6.072753209700428,5.971069182389938
117,5.2,5.641516245487365,5.897560975609756
90,1.2,3.6536687631027256,4.555878084179971
158,4.7,5.41731843575419,5.85662100456621
164,5.6,5.68957345971564,5.8940594059405935
93,5.7,5.7,5.883431952662723
96,6.5,5.856913183279743,5.930314232902034
93,5.7,5.7,5.889390962671906
89,6.5,5.843697478991596,5.85968992248062
96,6.3,5.761400359066428,5.926979472140762
115,7.4,7.077480553974578,6.009069585613762
88,6.5,5.753731343283582,5.901197604790418
95,4.8,5.531112916328189,5.877909270216963
100,5.8,5.750714637752587,5.89354536950421
86,4.6,4.852699287847462,5.157894736842106
90,7.9,5.80923656927427,5.923762376237623
99,5.9,5.71869918699187,5.8968992248062015
94,5.2,5.636672629695886,5.888461538461539
121,7.3,5.81304347826087,5.951219512195122
155,7.8,5.761787905346188,5.86896551724138
125,3.8,5.524839596700275,5.871005917159764
106,5.3,5.659701492537314,5.901088031651831
90,4.1,5.648915187376726,5.905383848454637
121,5.6,5.608830744071954,5.906349206349207
125,5.5,5.696153846153846,5.895214356929213
137,5.4,5.5974562798092204,5.861000944287063
113,7.0,6.102829537612147,5.904305283757338
96,3.8,5.442628774422736,5.7887850467289725
115,7.4,5.823853211009174,5.905636540330419
138,7.9,6.6770053475935836,5.921047526673133
114,6.2,5.7,5.900793650793651
101,5.5,5.678551532033426,5.885221674876847
108,7.9,5.868498168498169,5.9387475538160475
135,6.4,5.760729431721798,5.932061068702291
109,6.7,5.916109422492402,5.901088031651831
139,6.3,5.772649572649573,5.8940357852882705
102,5.4,5.673134328358209,5.899601593625498
98,6.2,5.890350877192983,6.040596627756161
116,6.0,5.7327759197324415,5.907407407407408
100,5.8,5.735390946502058,5.76252319109462
85,3.5,5.512673450508788,5.812803103782736
98,7.2,5.900173310225304,5.931372549019608
95,6.8,5.981443298969072,6.029982363315697
90,5.7,5.670166830225712,5.846523016650344
95,6.1,5.742537980339589,5.8888125613346425
120,5.7,5.7,5.901185770750988
80,6.3,5.73436928702011,5.8960784313725485
79,5.8,5.6541984732824435,5.872200772200773
110,7.7,6.533183604716451,5.962846227316142
97,5.2,5.666417910447762,5.881926514399206
105,5.9,5.841656942823803,5.835685210312076
102,5.0,5.545650372825187,5.843643263757116
78,6.7,5.882338511856091,5.936641221374046
101,6.2,5.98678038379531,6.052168525402726
90,3.7,5.61923076923077,5.8902195608782435
99,4.9,5.037717908082409,5.670430107526881
94,5.6,5.62187690432663,5.8407155025553665
97,4.6,5.613818860877685,5.885221674876847
92,5.9,5.558898305084746,6.064437415273384
102,5.9,5.715837937384899,5.885148514851485
63,8.2,5.7515625,5.916334661354582
132,6.8,6.207874015748032,5.914643545279384
95,4.9,5.37842605156038,5.709090909090909
110,6.1,5.8757457846952015,5.872143531633617
98,2.1,5.417046490428441,5.885343968095714
104,5.3,5.628449014567266,5.9017892644135195
124,6.7,6.493276414087513,6.647091552857866
117,5.7,5.7196787148594375,5.878294573643411
94,4.3,5.662878787878789,5.845186640471513
125,7.1,5.80982391102873,5.928290766208252
85,4.8,5.611029411764706,5.897205588822355
116,6.6,6.054813578185865,5.97871416159861
102,1.1,4.374021352313168,5.82265625
100,3.1,5.364556962025317,5.848915187376726
103,4.8,5.6380863039399625,5.897029702970297
68,4.8,5.410470409711684,5.815217391304349
122,7.1,6.40920245398773,6.473553719008264
102,8.7,7.084478728377747,6.962674094707522
120,7.0,5.927392739273927,5.903290129611167
128,6.6,5.9852459016393444,5.878011472275334
93,4.6,5.457365549493375,5.892353525322741
154,3.7,5.424759405074366,5.843695861405197
90,7.9,6.225073746312685,6.091681735985534
126,5.2,5.644567219152854,5.891642084562439
121,5.7,5.640944326990839,5.84945054945055
111,6.2,6.05096870342772,5.548545176110261
100,4.4,5.641747572815534,5.849606299212598
109,4.2,5.620841300191204,5.88609731876862
122,7.3,7.177319462924882,7.5048152295632695
129,4.7,5.6208103130755065,5.879841897233202
95,6.5,5.867100977198698,5.900000000000001
115,5.4,5.603342366757001,5.8930232558139535
89,5.0,5.528436763550668,5.814035087719298
90,7.7,6.3477349560513865,5.91439764936337
107,6.2,5.708171206225681,5.898425196850394
152,3.5,4.751027811366384,5.593480101608806
132,7.0,6.6141495950452605,6.348341232227488
119,6.7,6.25675057208238,6.13019943019943
130,6.5,6.1455200823892895,6.185553582001184
122,5.1,5.637828371278459,5.961904761904762
95,3.7,5.404761904761905,5.883896620278331
71,4.8,5.645086705202312,5.8714561234329805
74,3.9,5.6722772277227715,5.87845084409136
72,3.4,5.6561264822134385,5.857199211045366
108,5.7,5.69354536950421,5.895647873392681
143,5.0,5.67145612343298,5.9
101,5.9,5.7,5.9
101,5.2,5.275335241826126,5.589178963299282
141,5.6,5.700000000000001,5.874509803921568
85,4.6,4.802267002518892,5.254310344827587
100,5.2,5.641542816702053,5.54963503649635
179,6.8,6.023695345557123,6.422033898305084
78,4.2,5.545018450184503,5.857563850687623
104,6.2,5.9258598171528085,5.860204695966285
90,7.7,5.991193903471634,5.911332007952287
87,5.5,5.676647834274952,5.896414342629482
115,4.9,5.671785028790787,5.886507936507937
132,6.8,5.602949571836347,5.860217176702863
135,7.2,6.221706398996236,6.037112488928256
118,4.5,5.653125,5.882524271844661
115,6.5,5.729115128449096,5.907936507936508
113,5.9,5.723838537699924,5.89920634920635
115,4.2,5.661553588987217,5.89765625
87,4.7,5.459232613908873,5.623076923076924
125,8.0,6.554448398576513,6.169896193771627
94,4.2,5.466666666666667,5.817557251908397
97,4.0,5.42644483362522,5.777934272300469
116,6.3,5.932802937576499,5.8976284584980245
90,5.1,5.624637681159421,5.863636363636364
160,5.7,5.680668473351401,5.906013579049467
79,6.2,5.729286376274328,5.935915492957747
92,8.0,5.90543970988214,5.923471400394478
87,3.2,5.576318312559924,5.792409867172675
85,8.5,5.695024875621891,5.872348860257682
100,7.3,5.768991517436381,5.90711462450593
96,5.7,5.7,5.818816682832202
109,7.0,6.175126903553299,5.990150842945874
114,5.2,5.66003600360036,5.870038910505837
117,6.7,5.973255813953488,5.86953125
91,5.8,5.801912702305051,5.78809946714032
99,7.0,6.336734693877551,6.067796610169491
75,3.3,5.598065764023211,5.85546875
79,7.2,6.113043478260869,5.91352657004831
90,4.9,5.618181818181818,5.890188305252726
145,5.3,5.6773584905660375,5.893743793445879
86,1.8,5.3998146431881375,5.771760154738879
89,5.9,5.706542056074766,5.8991008991009
140,6.2,5.561347233360064,5.825790987535955
106,6.0,5.717590822179732,5.902970297029703
108,4.8,5.609090909090909,5.892215568862275
146,6.1,5.721321793863099,5.876647834274952
85,7.4,5.814958448753462,5.903475670307845
122,2.3,5.349061662198391,5.895104895104896
113,6.3,5.925327510917031,6.039921976592978
155,8.1,5.910078878177038,5.971359691417551
74,6.5,6.232262382864792,6.0636363636363635
103,6.2,5.762093576526566,5.924736337488016
85,4.6,5.5636363636363635,5.873831775700935
164,6.7,5.762731871838111,6.057117278424352
83,7.5,6.085336048879838,6.260362490149724
135,5.9,5.715540540540541,5.8972111553784865
122,6.2,5.742896935933148,5.886274509803921
143,5.7,5.679329608938548,5.8960784313725485
133,5.0,5.6082493125572865,5.888888888888889
152,6.8,5.763636363636364,5.891570881226054
153,8.3,5.914808043875686,5.919512195121951
142,4.7,5.510596026490066,5.873694390715668
94,6.5,5.747511312217195,5.905179282868526
93,5.3,5.678429517502366,5.8934718100890215
90,5.4,5.671985494106981,5.860843964671247
90,7.5,5.976592224979322,6.116852010265184
100,5.1,5.676328502415458,5.892885375494072
110,7.8,6.128908091123331,5.921218074656189
88,2.6,5.249740932642487,5.749002849002849
98,7.5,6.0156351791530955,5.93984375
149,8.6,5.763670411985018,5.959003831417625
103,6.3,6.2854712041884815,5.701932367149759
80,4.6,5.471479185119575,5.8007532956685495
161,7.4,6.125168236877523,6.0413547237076655
94,6.8,5.737368922783603,5.918731417244797
96,6.8,5.761284230406044,5.903096903096904
107,6.9,5.730067895247333,5.910891089108911
87,5.7,5.6819672131147545,5.8880316518298725
86,5.1,5.655429650613787,5.897308075772682
85,5.5,5.638888888888889,5.800834724540901
140,6.3,5.723943661971831,5.942040038131554
101,6.0,5.875402779485919,6.108116385911179
84,6.1,5.871202303815695,5.966499162479062
86,6.1,5.806701030927835,5.964791288566243
74,7.7,5.827611940298508,5.921782178217821
100,6.3,5.93640081799591,6.149122807017544
85,2.4,5.454715219421103,5.8394088669950746
92,6.0,5.73974358974359,5.889105058365759
120,6.9,5.890157154673284,5.950234301780694
80,5.8,5.7112688553682345,5.9046875
82,5.7,5.7,5.9
121,5.5,5.672232304900182,5.8980198019801975
87,5.8,5.7,5.8464480874316935
90,5.0,5.66986301369863,5.851474785918173
99,6.6,5.808196721311476,5.928214971209213
90,4.7,5.632064700285443,5.85829383886256
95,5.7,5.678890876565296,5.897823936696341
90,1.4,3.217211328976035,5.752667313288071
98,7.3,5.835320686540198,5.901088031651831
83,5.0,5.564971751412429,5.847445255474453
90,6.2,5.852014879107253,5.940441176470588
77,1.8,5.520439350525311,5.753712632594022
110,4.5,5.586764705882353,5.899401794616152
95,5.0,5.590717299578059,5.869200394866732
102,7.8,5.963479758828596,5.941698841698842
112,6.3,5.687950747581355,5.843970988213962
95,5.2,5.627966881324747,5.876320939334638
80,3.8,5.612045889101338,5.861988304093567
80,5.4,5.614035087719298,5.871002710027101
104,4.0,5.557631822386679,5.868627450980392
130,5.2,5.674239049740162,6.136252189141857
165,8.6,5.838403041825096,5.937216189536032
89,4.0,5.352287581699347,5.519433198380567
85,5.8,5.692592592592592,5.884966052376335
100,4.8,5.607338638373121,5.891542288557214
118,7.6,5.958843252305114,6.005084745762712
120,5.3,5.65056967572305,5.878294573643411
122,8.8,5.658498023715415,5.8902195608782435
130,5.2,5.669924812030076,5.877952755905512
127,7.2,5.834240561896401,5.946875
129,5.7,5.7198717948717945,5.761855670103093
101,7.4,5.969483182936834,5.879710144927537
140,6.9,5.788458070333634,5.946511627906977
91,5.3,5.650877192982456,5.906374501992032
82,6.1,5.974059662775616,6.21873222267371
82,3.3,5.50518038852914,5.896103896103897
102,6.3,5.892685925015366,5.9515539305301655
82,5.1,5.6416131989000915,5.8884043607532215
102,6.5,5.905646359583953,5.923076923076923
129,6.8,5.866213921901528,5.904174950298211
90,5.7,5.7,5.904878048780487
85,4.9,5.482241630276565,5.785041551246538
77,6.1,5.724770642201835,5.89009900990099
98,6.3,5.945857418111753,6.060326086956522
104,5.7,5.7,5.88609731876862
90,5.3,5.551467268623025,5.904580152671756
97,6.8,5.942997728993187,5.9371212121212125
108,7.5,6.6473235433443865,5.932697807435654
97,4.3,4.497712187544132,4.825796910943148
96,6.4,5.8095280498664295,5.902955665024631
133,7.4,6.8587030716723545,6.433942251031231
90,1.9,4.605755395683453,5.157894736842105
101,5.7,5.576394194041253,5.846305779078275
112,7.6,7.15511380005762,6.789250814332249
103,6.1,5.728746465598492,5.8804780876494025
98,6.1,5.789746416758545,5.908866995073892
90,3.2,5.518114602587801,5.756546489563568
101,7.7,6.591246431969553,6.151040799333888
130,8.4,6.156680161943319,5.981973434535104
88,5.4,5.668208578637511,5.876597836774828
96,7.3,6.16453488372093,5.926386233269598
90,3.1,5.646452866861031,5.829044834307992
106,6.2,5.828962371721779,5.907321772639692
97,5.3,5.62863436123348,5.895503421309873
85,3.6,5.510091743119267,5.767669172932331
106,4.3,5.440694789081887,5.768613138686131
92,5.1,5.662878787878789,5.8991008991009
112,6.0,5.730314232902034,5.9
134,7.5,6.284126984126984,6.075336322869956
140,7.0,5.819121683440073,5.9234375
99,6.8,5.772033118675253,5.907569721115538
97,6.4,5.73358208955224,5.892246520874752
86,3.0,5.398850574712644,5.877335984095428
82,6.7,5.77196261682243,5.896524329692155
97,5.0,5.592640692640693,5.9
98,6.6,5.860476581758422,5.906457925636008
88,2.9,5.357142857142858,5.740909090909091
86,6.3,5.736178107606679,5.899403578528828
156,4.6,5.621800947867299,5.888298918387414
92,3.2,5.514814814814815,5.844466209598433
117,4.2,5.602347417840376,5.869911504424779
86,5.3,5.654924578527063,5.889970501474926
70,6.5,5.688095238095238,5.899108027750248
70,3.4,5.628011753183154,5.871711177052425
91,4.6,5.060456273764259,5.389793438639126
114,7.1,5.732061068702291,5.9141164856860815
108,5.8,5.7,5.906374501992032
156,6.5,5.807389162561576,5.931279620853081
139,5.4,5.687972841901067,5.887166831194472
98,2.8,5.498507462686567,5.771482889733841
94,6.5,5.796296296296296,5.866271018793275
97,6.8,5.707135969141755,5.8960396039603955
65,6.3,5.742124542124542,5.904191616766467
90,5.8,5.7168053244592345,5.8857284440039646
141,8.5,7.525960107174756,6.865807668133249
97,6.2,5.7373526745240255,5.898814229249012
115,6.0,5.790641918020109,5.9
90,7.4,7.202373543230215,7.426459779501837
354,7.0,5.69061876247505,5.900398406374502
111,6.5,5.909158050221566,5.859530791788856
110,4.7,5.5535557506584725,5.866217516843118
116,5.7,5.68841732979664,5.898412698412699
149,3.1,4.780672268907564,5.606417112299465
126,6.2,5.729642248722317,5.918604651162791
88,6.0,5.7229916897506925,5.903288201160542
141,8.5,7.565744140073427,6.03641404805915
109,6.3,5.843620812544548,5.9
135,7.1,6.750698602794411,6.084615384615385
65,7.5,5.910078878177038,5.91305637982196
115,7.6,6.003122432210353,5.991674550614948
112,8.7,5.84373232799246,6.018007662835249
94,7.0,5.722807017543859,5.9010989010989015
123,6.4,6.045712663259512,5.881315538608199
86,3.1,5.3045574057844,5.808477842003854
118,5.0,5.60390625,5.877227722772277
110,5.8,5.700000000000001,5.920493358633776
127,6.4,5.982539682539683,5.915204678362573
108,7.1,6.240654205607477,5.948837209302326
116,5.7,5.702371541501976,5.898205383848455
82,6.7,5.817988064791134,5.959266227657573
103,7.0,5.757142857142857,5.932947976878613
140,8.3,6.669574944071589,6.18809318377912
98,4.4,5.626119402985075,5.882033563672261
103,6.8,5.8304812834224595,5.9243902439024385
103,5.5,5.661990950226245,5.903980099502488
85,4.5,5.4177993527508095,5.716838487972508
94,5.4,5.633333333333333,5.873170731707317
138,9.1,5.686878727634195,5.8902195608782435
145,7.3,5.846642793196061,5.939435248296008
133,6.6,5.8022203245089665,5.924975891996143
138,5.9,5.7,5.904878048780487
136,5.0,5.647619047619048,5.900398406374502
163,7.1,6.338396978598405,6.152051835853133
140,8.8,7.5017952450266865,5.8816955684007715
117,4.0,5.600753295668549,5.88102766798419
89,3.7,5.062395543175488,5.601469317199655
97,2.6,5.569230769230769,5.849019607843137
111,7.1,6.611592470869436,6.198250728862974
106,7.0,5.808432630614115,5.919085487077536
104,5.9,5.706976744186046,5.901197604790418
140,5.4,5.642477876106195,5.90544015825915
80,4.0,5.57246653919694,5.823758519961052
76,5.6,5.730700179533214,5.881653042688465
119,6.0,5.725776965265083,5.902056807051911
127,5.9,5.710785241248818,5.9054726368159205
119,5.9,5.741486359360302,5.887301587301588
94,2.9,5.496226415094339,5.849753694581281
61,5.5,5.661990950226245,5.860747663551402
86,4.7,5.665048543689321,5.8530805687203795
140,5.5,5.522388059701493,5.863636363636364
136,3.1,4.185884101040119,5.478195488721805
88,2.6,4.003053076561766,5.29607843137255
84,6.5,5.761230195712955,5.915748031496063
115,6.1,5.761303979678239,5.903536345776033
105,5.3,5.669924812030076,5.890547263681593
149,5.5,5.611073253833049,5.869483568075117
96,6.4,5.706454630495791,5.904191616766467
85,5.6,5.705926622765757,5.896019900497513
157,7.4,6.072911787665886,5.9017681728880165
89,6.5,5.7935956084172,5.8920634920634924
114,5.5,5.683056478405316,5.884225900681597
129,7.4,5.822637979420019,5.911111111111111
108,7.4,5.941610738255033,5.906256206554121
89,4.4,5.629895931882687,5.84108527131783
80,7.5,6.971862182116489,6.583895538628945
185,7.7,6.885999185999186,6.038248436103665
100,6.6,5.893008641005499,5.920849420849422
106,5.9,5.736333878887071,5.872946859903382
135,7.6,6.581163859111792,6.1755102040816325
105,4.8,5.673484848484849,5.865034280117532
90,3.8,5.592452830188679,5.885572139303483
83,5.2,5.610287707061901,5.888349514563107
107,5.8,5.717684594348222,5.891295746785362
98,6.2,5.919289340101523,5.933570159857904
96,5.8,5.767109634551495,6.061909009812668
132,7.1,5.759663865546219,5.908910891089109
91,6.6,5.843697478991596,6.021621621621622
104,7.3,5.751674641148326,5.941463414634146
135,6.3,5.780882352941177,5.915204678362573
80,4.4,5.620591039084843,5.8971817298347915
124,7.4,5.787712665406428,5.896805421103582
137,8.6,5.949186256781194,5.970893371757925
138,9.3,6.915110812625923,5.974144486692016
127,7.5,5.731007751937985,5.950682261208577
113,5.4,5.635714285714286,5.894406280667321
89,4.2,5.55820348304308,5.883090379008747
93,4.0,5.166906474820144,5.631914893617022
74,6.1,5.692764378478664,6.0013100436681235
141,6.5,5.686510263929619,5.9017892644135195
88,6.6,5.921965317919075,6.000171379605827
120,5.1,5.4571537435702036,5.616637781629116
148,6.1,5.70703125,5.897219463753724
156,6.5,5.693423597678917,5.914271555996036
153,8.2,6.303834808259587,6.051582867783986
129,7.0,5.74812030075188,5.912833168805529
119,5.3,5.6163511187607575,5.876338851022395
154,6.5,5.767221297836938,5.931945788964183
135,5.9,5.735036496350365,5.883679525222552
119,6.7,6.0874715261959,5.869058295964126
76,7.1,5.71747572815534,5.963218390804598
90,5.2,5.6776379477250725,5.907462686567165
