actors,weighted_average_vote,weighted_us_voters_rating,weighted_non_us_voters_rating,year,movies
Rob Huebel,5.966666666666666,6.0450979409711705,5.858562576973326,2013.8333333333333,12
Marisa Tomei,6.758333333333333,6.704420404116838,6.6225944381939925,2014.4166666666667,12
Kevin Durand,6.008333333333333,6.082326582772367,5.9088505659064126,2012.5833333333333,12
Leslie Mann,6.258333333333334,6.204917023007418,6.188220325053336,2014.1666666666667,12
Caleb Landry Jones,6.5249999999999995,6.511309981805919,6.388451434988508,2015.0,12
Andy Samberg,6.591666666666668,6.548868255865688,6.465891442030176,2014.5833333333333,12
Andy Serkis,6.8500000000000005,6.958763341646577,6.7534048480608435,2014.1666666666667,12
Michelle Williams,6.808333333333333,6.7036430806539755,6.73316113392801,2013.75,12
Lucas Hedges,7.074999999999999,7.006837589221028,6.908166507889123,2015.8333333333333,12
John Cho,6.516666666666668,6.474322944768059,6.415918367503316,2015.0,12
John Carroll Lynch,6.833333333333333,6.762699927927353,6.710241668809317,2014.5,12
Joey King,6.141666666666667,6.192589307514935,6.082110670593725,2014.75,12
Joel McHale,5.883333333333333,5.926645888232611,5.800278450157843,2014.75,12
Greta Gerwig,6.3500000000000005,6.366557421579674,6.296767370238213,2013.5,12
Tye Sheridan,6.508333333333333,6.515386327755753,6.413918510949647,2015.3333333333333,12
Peter Dinklage,6.108333333333334,6.06343982436325,6.023947489775335,2014.1666666666667,12
Natalie Portman,6.441666666666667,6.485435104833212,6.373933736180614,2013.75,12
Christoph Waltz,6.658333333333332,6.619060917786641,6.593253688278307,2014.1666666666667,12
Terry Crews,6.041666666666667,6.079790747302419,5.937952150323823,2014.0,12
Patricia Clarkson,6.625,6.540065516188785,6.542499356796629,2014.3333333333333,12
Manoj Bajpayee,6.825,6.187064356089965,6.447035728704402,2015.0833333333333,12
Jack Reynor,6.574999999999999,6.4602378446924185,6.429388573971656,2016.25,12
Jack Black,6.325,6.402451761671927,6.214619452857984,2014.8333333333333,12
Beau Knapp,6.558333333333334,6.509133918427693,6.427722237263755,2015.9166666666667,12
Bill Pullman,6.316666666666666,6.296074758469207,6.203869601410027,2015.0833333333333,12
Liev Schreiber,6.708333333333333,6.6233375526374045,6.57932368123769,2014.0,12
Kristin Scott Thomas,6.491666666666666,6.3589843056810125,6.402752872477951,2013.5,12
LaKeith Stanfield,6.816666666666667,6.887458502389522,6.673505742276422,2016.75,12
Malin Akerman,5.958333333333333,5.987539492382871,5.8739526623063725,2012.6666666666667,12
Ben Whishaw,6.991666666666667,6.854037824412566,6.8721133567934585,2014.6666666666667,12
Ike Barinholtz,6.125,6.114315146430061,6.01712463321903,2016.75,12
Lake Bell,6.391666666666667,6.3708410162592,6.317056850031466,2014.1666666666667,12
Ian McShane,6.533333333333334,6.522768387460787,6.377536150823548,2014.8333333333333,12
Thomas Jane,5.716666666666668,5.835903439560372,5.638257329116795,2015.5,12
Thomas Middleditch,6.0249999999999995,6.1121289792937255,5.899670107981709,2015.1666666666667,12
Bob Odenkirk,6.599999999999999,6.6945124034256756,6.478019714925214,2014.4166666666667,12
Chris Cooper,6.95,6.922256871210767,6.863140932789313,2014.3333333333333,12
Kyle Chandler,7.141666666666667,7.160386151044033,7.019169632650974,2014.75,12
Sigourney Weaver,6.275000000000001,6.315020573924855,6.202906029603099,2013.0,12
James Badge Dale,6.758333333333333,6.767000949568392,6.642026304750822,2013.8333333333333,12
Taapsee Pannu,6.8999999999999995,6.324287896877547,6.562224071930298,2017.3333333333333,12
Kumail Nanjiani,5.916666666666667,6.019137749831938,5.827354391576178,2017.0,12
Lily James,6.816666666666666,6.778970527572031,6.664325905686773,2016.0833333333333,12
Jamie Bell,6.616666666666667,6.467847099786661,6.541600584918513,2014.1666666666667,12
Jamie Chung,6.183333333333334,6.156295878387719,6.118104633165019,2013.6666666666667,12
Zoey Deutch,6.308333333333334,6.228151165532926,6.155065905440839,2016.4166666666667,12
Bradley Whitford,6.566666666666666,6.6220326498049396,6.392857589485548,2016.6666666666667,12
Dominic Cooper,6.491666666666667,6.407953592402882,6.380747123273026,2013.5833333333333,12
Aaron Eckhart,6.324999999999999,6.321062728467635,6.17215247661906,2014.0833333333333,12
Luke Wilson,6.016666666666666,6.024292515316258,5.95691758463322,2015.75,12
Josh Duhamel,6.175000000000001,6.1273329404319625,6.068568712759134,2012.8333333333333,12
Om Puri,6.741666666666666,6.289017465282098,6.471058738878611,2013.4166666666667,12
Ray Liotta,6.041666666666667,6.0887457501145965,5.998819716876736,2012.25,12
Wes Bentley,6.383333333333334,6.385255694433282,6.269923141051115,2014.4166666666667,12
Sanjay Mishra,5.900000000000001,5.9547842836654015,5.848366998805364,2014.75,12
Melissa Leo,6.916666666666667,6.8778704457867645,6.809475297441171,2013.4166666666667,12
Danny McBride,6.266666666666667,6.28555900463713,6.204908732446573,2013.8333333333333,12
Scott Adkins,5.966666666666666,6.040244166107322,5.880774552911987,2014.6666666666667,12
Julie Walters,6.933333333333334,6.800976318031672,6.79239799777551,2014.6666666666667,12
Sebastian Stan,6.7749999999999995,6.852160377521628,6.63769060657144,2014.0833333333333,12
Alia Shawkat,6.366666666666667,6.4770266870220885,6.248675141706187,2013.1666666666667,12
Corey Johnson,6.7749999999999995,6.710142285680739,6.665740299447566,2015.0833333333333,12
Ranveer Singh,6.166666666666667,6.088896230833577,6.085911640594136,2014.6666666666667,12
Logan Miller,6.291666666666665,6.30910330574191,6.188252418412653,2015.5833333333333,12
Mark Duplass,6.583333333333333,6.506582497632894,6.3997542265785965,2015.0833333333333,12
Katherine Waterston,6.675000000000001,6.600703047418871,6.533004865306341,2014.4166666666667,12
Alice Eve,6.208333333333335,6.238712375813652,6.105166940686147,2013.6666666666667,12
Ranbir Kapoor,6.308333333333333,6.256862347813221,6.238092532373322,2013.75,12
Riley Keough,6.45,6.468161431331095,6.3783001483629365,2016.25,12
Corey Stoll,6.8500000000000005,6.762714808848956,6.7735059562936355,2014.8333333333333,12
Casey Affleck,6.6499999999999995,6.59519111027166,6.525935753524429,2014.25,12
Charlie Day,6.491666666666666,6.540422361218415,6.3880402619313434,2014.8333333333333,12
Chadwick Boseman,7.099999999999999,7.082789312903043,6.923957823656411,2016.6666666666667,12
Will Arnett,6.3999999999999995,6.339333791427485,6.331261529958517,2014.0833333333333,12
Selena Gomez,5.974999999999999,5.96086494576436,5.903961351153747,2014.6666666666667,12
Dale Dickey,6.425000000000002,6.428141866506176,6.295435181902467,2015.0833333333333,12
Laura Dern,6.827272727272728,6.767786743266992,6.729061083619623,2015.1818181818182,11
Asa Butterfield,6.381818181818182,6.320183883909717,6.257349116847087,2014.5454545454545,11
Javier Botet,5.518181818181819,5.744382058591817,5.522627813375404,2016.6363636363637,11
Craig Roberts,6.663636363636363,6.616078667346235,6.585146371536808,2013.6363636363637,11
James Cosmo,5.8090909090909095,5.857388744785248,5.732839614742162,2015.909090909091,11
Nat Wolff,6.2,6.214814183788352,6.118079074057095,2014.3636363636363,11
James Ransone,6.163636363636363,6.175466726017408,6.064525736382166,2014.5454545454545,11
Timothée Chalamet,7.118181818181818,6.951016741026653,6.968501283120167,2016.8181818181818,11
Maika Monroe,6.245454545454546,6.27494134526066,6.133926842190474,2016.5454545454545,11
Kate McKinnon,6.163636363636365,6.12605880028064,6.029247744085964,2016.5454545454545,11
Boyd Holbrook,6.572727272727274,6.570262289249573,6.457106181461918,2015.1818181818182,11
Adrien Brody,6.245454545454546,6.235857281730905,6.198310401596903,2013.1818181818182,11
Karan Soni,6.4818181818181815,6.570618059215314,6.323544342663497,2016.6363636363637,11
Ashley Greene,5.263636363636364,5.482824372012038,5.214425414289416,2013.3636363636363,11
Luis Guzmán,5.936363636363637,6.001694673601005,5.864711554050711,2013.6363636363637,11
Emile Hirsch,6.527272727272727,6.482458147006125,6.390259216231602,2014.8181818181818,11
Michael B. Jordan,6.463636363636363,6.541245521654806,6.352438466450106,2015.6363636363637,11
Rebecca Ferguson,6.609090909090909,6.61185762320299,6.530682705073475,2017.0,11
Craig Robinson,6.090909090909091,6.16564906468792,5.983115310109275,2014.3636363636363,11
Toby Huss,5.818181818181818,6.03668590576111,5.782743981547233,2015.909090909091,11
James Corden,5.909090909090909,5.880049823536592,5.8562338072408835,2014.909090909091,11
Dominic West,6.7,6.576126731562544,6.586648006833571,2014.4545454545455,11
Christopher Abbott,6.4363636363636365,6.429932441451939,6.28460741006748,2015.5454545454545,11
Matt Walsh,6.090909090909091,6.126842044498878,5.977959325995149,2014.909090909091,11
Jason Flemyng,6.281818181818181,6.18908462172515,6.204387801633508,2012.7272727272727,11
Karen Gillan,6.9818181818181815,7.033019711725669,6.855383992633,2017.1818181818182,11
Greg Kinnear,6.136363636363637,6.007688327713343,5.9780023244939295,2014.090909090909,11
Josh Hutcherson,6.572727272727274,6.636223540859351,6.453362057010906,2013.0,11
Ayushmann Khurrana,7.345454545454547,6.657083745946924,6.992522043385381,2017.6363636363637,11
Helena Bonham Carter,7.045454545454546,6.928140416194523,6.957738615891196,2012.4545454545455,11
Isla Fisher,6.345454545454545,6.366391929834024,6.269622332328808,2014.6363636363637,11
Cengiz Bozkurt,6.827272727272727,6.0297721221386436,6.597442602151474,2014.090909090909,11
Nina Arianda,6.7727272727272725,6.642764148770948,6.649779648148367,2014.0,11
Ed Skrein,6.454545454545454,6.4188905079929635,6.326666924762223,2016.6363636363637,11
Bill Murray,6.572727272727272,6.616998771818535,6.5055121562000355,2014.8181818181818,11
P.J. Byrne,6.181818181818182,6.207391660448947,6.139502648114516,2015.1818181818182,11
Léa Seydoux,6.909090909090909,6.7198724131406005,6.775010986854494,2013.5454545454545,11
Martin Donovan,6.345454545454547,6.2710370643318445,6.237917470602692,2015.2727272727273,11
Chris Messina,6.536363636363637,6.543104738297597,6.444593019861481,2013.090909090909,11
Will Smith,6.409090909090909,6.320299598706844,6.327373329508132,2016.4545454545455,11
Ben Stiller,6.2272727272727275,6.211541481718934,6.185432886839937,2012.6363636363637,11
Alexandra Shipp,6.409090909090907,6.37025559170464,6.290009763440721,2018.0,11
Lance Reddick,6.545454545454547,6.585832398059335,6.382623869343101,2015.1818181818182,11
Hrithik Roshan,6.6909090909090905,6.303494735021738,6.42305882331323,2013.8181818181818,11
Emily Mortimer,6.581818181818181,6.490415317721965,6.489604557655905,2014.8181818181818,11
Bella Thorne,5.8,5.896068560113332,5.742425385852709,2016.2727272727273,11
Billy Bob Thornton,6.1090909090909085,6.210981768774019,6.050276312950027,2014.0,11
Tabu,6.909090909090907,6.541162886940838,6.6757801999057,2016.909090909091,11
Tanikella Bharani,7.472727272727272,6.432698949510198,6.70334461358778,2015.0,11
Tim Blake Nelson,6.509090909090909,6.441805127087512,6.400365724150043,2014.090909090909,11
Amber Heard,5.863636363636363,5.936035890278756,5.848853715129933,2013.6363636363637,11
Paul Anderson,6.572727272727272,6.470376415071445,6.492521580559704,2014.1818181818182,11
Nick Nolte,5.918181818181818,5.938955891011843,5.90025056138848,2012.909090909091,11
Reese Witherspoon,6.254545454545454,6.244126679203851,6.192721537086765,2013.8181818181818,11
Dane DeHaan,6.545454545454547,6.410665785185388,6.434596936535809,2014.8181818181818,11
Nick Swardson,5.118181818181818,5.171260471108012,5.116769710148978,2013.6363636363637,11
Kathy Bates,6.072727272727272,6.045979850580466,5.96419757118665,2014.909090909091,11
Manoj Pahwa,5.463636363636363,5.690291589252137,5.517123632678733,2015.090909090909,11
Rhys Ifans,6.3090909090909095,6.225968925163754,6.267434440829154,2013.1818181818182,11
Mark Webber,6.218181818181819,6.311969692830552,6.09613145458988,2013.7272727272727,11
Marton Csokas,6.0636363636363635,6.085434114963674,6.045669210959397,2013.4545454545455,11
J.B. Smoove,6.109090909090909,6.196621093190774,5.964781496057662,2014.4545454545455,11
Martin Starr,6.454545454545454,6.510583328833406,6.277088516497594,2014.4545454545455,11
Eddie Redmayne,6.654545454545455,6.598181977231039,6.563889906499062,2014.4545454545455,11
Rosemarie DeWitt,6.318181818181818,6.244309597014716,6.217515270798426,2014.7272727272727,11
Jessica Biel,5.854545454545454,5.84182165672749,5.843708570356544,2012.7272727272727,11
Abbie Cornish,6.49090909090909,6.400865680523283,6.4313116752708455,2013.7272727272727,11
Joaquin Phoenix,6.945454545454546,6.865004467183681,6.8281018891114655,2015.1818181818182,11
Josh Lucas,6.618181818181819,6.414582423814931,6.471851554592999,2013.6363636363637,11
Michael Gambon,6.863636363636363,6.826661966234564,6.722731853107278,2015.4545454545455,11
Juliette Binoche,6.163636363636365,6.174510015301355,6.093825508436333,2013.8181818181818,11
Varun Dhawan,5.6454545454545455,5.816382561348014,5.628739063348203,2016.0,11
David Harbour,6.354545454545455,6.341621951234362,6.2746162579729,2014.090909090909,11
Hugo Weaving,6.681818181818182,6.499866005803696,6.558369388538828,2013.909090909091,11
Denis O'Hare,6.3090909090909095,6.353763501958502,6.224757022310669,2015.090909090909,11
Kevin Costner,6.927272727272726,6.8506859138936695,6.780048614187442,2015.5454545454545,11
Ansel Elgort,6.327272727272728,6.309400423784569,6.242834130433585,2015.909090909091,11
Annette Bening,6.70909090909091,6.601772216563677,6.589409998721703,2015.1818181818182,11
Meryl Streep,6.636363636363637,6.62152666680166,6.555650503216017,2015.2727272727273,11
Brijendra Kala,6.763636363636363,6.255567347370862,6.487055277741291,2014.6363636363637,11
Bruce Dern,6.818181818181818,6.782397620974749,6.673471171839011,2016.3636363636363,11
Andy Garcia,6.054545454545454,6.003280423306143,5.982766615308301,2015.1818181818182,11
Johnathon Schaech,4.90909090909091,5.323896277573016,4.992445527980563,2014.7272727272727,11
Shah Rukh Khan,6.1909090909090905,5.966680962563799,5.981305097202039,2013.909090909091,11
Amy Poehler,5.8090909090909095,5.947250020771921,5.811775215699978,2013.7272727272727,11
Ann Dowd,6.672727272727272,6.624907028782289,6.543667370030513,2014.1818181818182,11
Vin Diesel,6.663636363636365,6.718351583971708,6.537251748743757,2015.2727272727273,11
Michelle Monaghan,6.627272727272728,6.526998048963108,6.4986378226600525,2014.2727272727273,11
Gal Gadot,6.681818181818182,6.688979350291633,6.562508587264068,2015.0,11
Gael García Bernal,6.681818181818182,6.458579060936353,6.550118155956802,2014.0,11
Rafe Spall,6.627272727272728,6.547797184807413,6.560038568479828,2014.1818181818182,11
Sam Neill,6.6000000000000005,6.461728404051081,6.4990073754761735,2014.2727272727273,11
Jeremy Irons,6.536363636363637,6.396168628559976,6.480243740033719,2014.7272727272727,11
Stephen Lang,5.80909090909091,5.933799036373915,5.7732887722676445,2014.8181818181818,11
Elijah Wood,5.872727272727272,5.966161084472361,5.8166353371186625,2014.0,11
Kodi Smit-McPhee,6.681818181818182,6.6529545680316895,6.5796760040141455,2014.8181818181818,11
David Dencik,6.427272727272728,6.191127543965272,6.339992589958692,2013.8181818181818,11
Margo Martindale,6.50909090909091,6.518456166573205,6.356812277565215,2015.1818181818182,11
Jemaine Clement,6.718181818181818,6.675470301632126,6.607713856454671,2014.1818181818182,11
Jeremy Irvine,6.3,6.217798804622593,6.149410379416152,2015.5454545454545,11
Wyatt Russell,6.1909090909090905,6.323435307248596,6.085091922269919,2015.4545454545455,11
Joseph Vijay,6.554545454545454,6.293459834214051,6.009363136364704,2014.1818181818182,11
Robert Patrick,6.2272727272727275,6.194127812678087,6.158135019281388,2014.0,11
Maggie Grace,6.0636363636363635,6.0268032043277495,5.958344355423077,2013.1818181818182,11
Connie Britton,6.463636363636365,6.433161990587766,6.321713085170424,2015.3636363636363,11
Michael Eklund,5.681818181818182,5.890610914644271,5.638760895382607,2013.7272727272727,11
Kevin Spacey,6.39,6.370492573924348,6.307477180315999,2014.0,10
Jack Huston,6.610000000000001,6.485308128746266,6.485826932100285,2015.0,10
John Travolta,5.51,5.692631033758281,5.562582566108627,2015.2,10
David Spade,5.61,5.569535768922194,5.5526280670692305,2014.8,10
David Cross,6.62,6.588595199191647,6.492645729189026,2014.0,10
Jack O'Connell,6.540000000000001,6.4004544859400285,6.448489370818568,2014.1,10
Oliver Platt,6.2299999999999995,6.2853827714249935,6.18449988937338,2012.8,10
Barry Pepper,6.25,6.286540104599547,6.180946885086442,2014.6,10
